id,articleType,baseColour,season,usage,productDisplayName,image,masterCategory,gender,subCategory
1437,Handbags,Brown,Winter,Casual,Murcia Women Stylish Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/6c9e5cfcd0bc6643ceaac48868e4d202_images.jpg,Accessories,Women,Bags
1438,Handbags,Brown,Winter,Casual,Lino Perros Women Striped Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/d59edb22a3433340d97f53fe8f756198_images.jpg,Accessories,Women,Bags
1439,Handbags,Orange,Summer,Casual,Be For Bag Women Orange & White Bags,http://assets.myntassets.com/v1/images/style/properties/Be-For-Bag-Women-Orange---White-Bags_8eafdfd63a14e2a17b436b2c36d1c99d_images.jpg,Accessories,Women,Bags
1440,Handbags,Beige,Summer,Casual,French Connection Women Beige Straw Bag,http://assets.myntassets.com/v1/images/style/properties/d6954bbe985fe6f642cd1a532de04be4_images.jpg,Accessories,Women,Bags
1441,Handbags,Brown,Summer,Casual,Baggit Women Brown Peepli Parinacrush Handbag,http://assets.myntassets.com/v1/images/style/properties/e0ac14afee880b22d3250f894ad2dd10_images.jpg,Accessories,Women,Bags
1442,Handbags,Brown,Winter,Casual,Murcia Women Asjke Coffee Brown Handbags,http://assets.myntassets.com/v1/images/style/properties/be6a90a2d6e6397a06e3926cd314dea9_images.jpg,Accessories,Women,Bags
1443,Handbags,Blue,Summer,Casual,Baggit Women Blue Bag,http://assets.myntassets.com/v1/images/style/properties/7632e41119a3c6b3e2f1ff41ba9a1d6b_images.jpg,Accessories,Women,Bags
1444,Handbags,Black,Winter,Casual,Murcia Women Casual Black Handbag,http://assets.myntassets.com/v1/images/style/properties/5db329b0d83aa87717525cab640ef20b_images.jpg,Accessories,Women,Bags
1445,Handbags,Purple,Summer,Casual,United Colors of Benetton Women Solid Purple Handbags,http://assets.myntassets.com/v1/images/style/properties/b49992939ab74ab32973f769ccfa2d79_images.jpg,Accessories,Women,Bags
1446,Handbags,Beige,Summer,Casual,Mod-acc Women Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/Mod-acc-Women-Beige-Handbag_7c017313345cdfd464d35d90dce1bfe4_images.jpg,Accessories,Women,Bags
1447,Handbags,Black,Summer,Casual,Yelloe Black Envelope Look Handbag,http://assets.myntassets.com/v1/images/style/properties/Yelloe-Black-Envelope-Look-Handbag46d808d1a22d394a2b8455cedc6e59b7_images.jpg,Accessories,Women,Bags
1448,Handbags,Silver,Fall,Casual,United Colors of Benetton Women Solid Silver Handbags,http://assets.myntassets.com/v1/images/style/properties/ed330c5f1a1656326e2d0615b60b719e_images.jpg,Accessories,Women,Bags
1449,Handbags,Red,Summer,Casual,Baggit Women Selection Lovely Red Sling Bag,http://assets.myntassets.com/v1/images/style/properties/56ef99b00531555ba3aedf5b58b9b134_images.jpg,Accessories,Women,Bags
1450,Handbags,Purple,Winter,Casual,Baggit Women Bijli Taj Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/b85eaabc4f93a915ac89991a6c9cc98c_images.jpg,Accessories,Women,Bags
1451,Handbags,Black,Winter,Casual,Lino Perros Women Leatherette Black Handbag,http://assets.myntassets.com/v1/images/style/properties/edbea854699ca0250d50f9b8c1cd278a_images.jpg,Accessories,Women,Bags
1452,Handbags,Pink,Winter,Casual,Baggit Women Ishqx Barat Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/a09b5a263ce8dae03d217fc4acc2641d_images.jpg,Accessories,Women,Bags
1453,Handbags,Black,Winter,Casual,Murcia Women With Stitch Black Bag,http://assets.myntassets.com/v1/images/style/properties/c8bde152f324597b5faeb3d96d15d522_images.jpg,Accessories,Women,Bags
1454,Handbags,Black,Winter,Casual,Kiara Women Sporty Look Black Handbag,http://assets.myntassets.com/v1/images/style/properties/f2ec052a4b204b6b293d4a34e2301f25_images.jpg,Accessories,Women,Bags
1455,Handbags,Black,Summer,Casual,French Connection Women Black Sling Bag,http://assets.myntassets.com/v1/images/style/properties/e9a7f07926dd1deec0ae396e35c2941f_images.jpg,Accessories,Women,Bags
1456,Handbags,Brown,Winter,Casual,Murcia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/3d28d0d7c2bf08569f1a7b9f4fe29b07_images.jpg,Accessories,Women,Bags
1457,Handbags,Black,Fall,Casual,Puma Women Chill Grip Black Handbag,http://assets.myntassets.com/v1/images/style/properties/e36ab1c42b0d98f435415bbe4ef04439_images.jpg,Accessories,Women,Bags
1458,Handbags,White,Summer,Casual,Be For Bag Women White and Pink Combo pack Tote Bags,http://assets.myntassets.com/v1/images/style/properties/Be-For-Bag-Women-White-and-Pink-Combo-pack-Tote-Bags_44d4dfc603779b934d9299fa3623c62c_images.jpg,Accessories,Women,Bags
1459,Handbags,Grey,Winter,Casual,Murcia Women Grey Casual Handbag,http://assets.myntassets.com/v1/images/style/properties/069016e47976f188dc0c847a9015f971_images.jpg,Accessories,Women,Bags
1460,Handbags,White,Summer,Casual,Puma Women White Handbag,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-White-Handbag_4057946c75017577cbf83cd7ca61405a_images.jpg,Accessories,Women,Bags
1461,Handbags,Black,Winter,Casual,Kiara Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/260f1dfca004b1541f14d299df6f3393_images.jpg,Accessories,Women,Bags
1462,Handbags,Beige,Winter,Casual,Lino Perros Women Leatherette Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Beige-Handbag5d36d84fa7f925a56dfbf4fb772852d9_images.jpg,Accessories,Women,Bags
1463,Handbags,Blue,Fall,Casual,Nike Women Sami Standard Blue Bag,http://assets.myntassets.com/v1/images/style/properties/0c3506650ab71d7a959404e760afd599_images.jpg,Accessories,Women,Bags
1464,Handbags,Maroon,Summer,Casual,Baggit Women Maroon Bag,http://assets.myntassets.com/v1/images/style/properties/a3d4f1ccf9c4d3e50ddaadbeb9c3772e_images.jpg,Accessories,Women,Bags
1465,Handbags,Red,Summer,Casual,Lino Perros Women Red Sling Bag,http://assets.myntassets.com/v1/images/style/properties/37938ecdd83920d88a0985c8b706012c_images.jpg,Accessories,Women,Bags
1466,Handbags,Grey,Winter,Casual,Murcia Women Casual Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/ee8bf9bb1d84150b0844322a280a752d_images.jpg,Accessories,Women,Bags
1467,Handbags,Mustard,Winter,Casual,Murcia Women Mustard Handbag,http://assets.myntassets.com/v1/images/style/properties/99a4fc448ae70fb3a28b7158c719612c_images.jpg,Accessories,Women,Bags
1468,Handbags,Blue,Summer,Casual,Be For Bag Women Combo pack Tote Bags,http://assets.myntassets.com/v1/images/style/properties/191b56f2dbbd39ca6205e69b083c1fec_images.jpg,Accessories,Women,Bags
1469,Handbags,Brown,Winter,Casual,Murcia Women Zoe Brown Handbags,http://assets.myntassets.com/v1/images/style/properties/aa8b88cf42dbeeb3bce41c11a13378ca_images.jpg,Accessories,Women,Bags
1470,Handbags,Red,Winter,Casual,Baggit Women Red Ishqx Excel Handbag,http://assets.myntassets.com/v1/images/style/properties/4b3fa07c8ac5148f715f16e530632cb2_images.jpg,Accessories,Women,Bags
1471,Handbags,Black,Winter,Casual,Lino Perros Women Leatherette Black Handbag,http://assets.myntassets.com/v1/images/style/properties/173774608b29aecf03c213e0f90d4645_images.jpg,Accessories,Women,Bags
1472,Handbags,Blue,Summer,Casual,Baggit Blue Printed Tote Bag,http://assets.myntassets.com/v1/images/style/properties/f637592ee4ed811cf4f7cd4aacaf5d3a_images.jpg,Accessories,Women,Bags
1473,Handbags,Beige,Summer,Casual,Baggit Women Beige Selection Camo Sling Bag,http://assets.myntassets.com/v1/images/style/properties/8ae94377b75ffb095fc4b2788491e27d_images.jpg,Accessories,Women,Bags
1474,Handbags,Brown,Summer,Casual,Mod'acc Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Mod-acc-Women-Coffee-Brown-Handbag_ce70530e4ab12ac9b9efced27306ee2c_images.jpg,Accessories,Women,Bags
1475,Handbags,Grey,Summer,Casual,United Colors of Benetton Women Solid Grey Handbags,http://assets.myntassets.com/v1/images/style/properties/fbbbe4b4d6cbd5d8efac78737236cfa4_images.jpg,Accessories,Women,Bags
1476,Handbags,Blue,Summer,Casual,Yelloe Blue Envelope Look Handbag,http://assets.myntassets.com/v1/images/style/properties/Yelloe-Blue-Envelope-Look-Handbag8330e804b23348b3776415cdf08c9c4f_images.jpg,Accessories,Women,Bags
1477,Handbags,Navy Blue,Summer,Casual,Peperone Women Navy Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/4ef0330dffb4386255f765b973cafea4_images.jpg,Accessories,Women,Bags
1478,Handbags,Red,Summer,Casual,Murcia Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Red-Handbag_e27c03ec04f415b2d1d4bc76303510a6_images.jpg,Accessories,Women,Bags
1479,Handbags,Navy Blue,Winter,Casual,Murcia Women Casual Navy Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/f567956240aec3b4d6920ff33e8c082f_images.jpg,Accessories,Women,Bags
1480,Handbags,Black,Summer,Casual,Kiara Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/310f837757e56fa3557f657aa5a32825_images.jpg,Accessories,Women,Bags
1481,Handbags,Black,Summer,Casual,Puma Womens Thrill Black handbag,http://assets.myntassets.com/v1/images/style/properties/ee5465f98dd8550692682bf7e5be3a15_images.jpg,Accessories,Women,Bags
1482,Handbags,Olive,Winter,Casual,Lino Perros Women Solid Olive Handbag,http://assets.myntassets.com/v1/images/style/properties/01d8931f7b3c01c4042e6fab974b35ae_images.jpg,Accessories,Women,Bags
1483,Handbags,Blue,Summer,Casual,Hidekraft Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/af52cf1db954a092cf7841ebb35e9e59_images.jpg,Accessories,Women,Bags
1484,Handbags,Red,Summer,Casual,United Colors of Benetton Women Solid Red Handbags,http://assets.myntassets.com/v1/images/style/properties/3955901610d85f832f8aab80008eab5d_images.jpg,Accessories,Women,Bags
1485,Handbags,Purple,Winter,Casual,Fossil Women Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/e489d61541b7fe1564377e1646051fa2_images.jpg,Accessories,Women,Bags
1486,Handbags,Brown,Summer,Casual,Envirosax Women Brown Bag,http://assets.myntassets.com/v1/images/style/properties/e34fe28657d58ddf975a411a02799047_images.jpg,Accessories,Women,Bags
1487,Handbags,Brown,Winter,Casual,Murcia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Brown-Handbagd0014f6ce85af21b7aa6f93b35676f8e_images.jpg,Accessories,Women,Bags
1488,Handbags,Pink,Summer,Casual,Lino Perros Women Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Pink-Handbag_cd3e3f130dd09de81f619d2cb4df6d67_images.jpg,Accessories,Women,Bags
1489,Handbags,Maroon,Winter,Casual,Kiara Women Classic Maroon Handbag,http://assets.myntassets.com/v1/images/style/properties/65774d1c1d0d006b83ec27b92b855eab_images.jpg,Accessories,Women,Bags
1490,Handbags,Black,Winter,Casual,Baggit Women Golmaal Taj Black Handbag,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Golmaal-Taj-Black-Handbag386cc4fef950bb1ca0bd7bf492329ac5_images.jpg,Accessories,Women,Bags
1491,Handbags,Brown,Summer,Casual,Murcia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/e7196fbe79780b738fa55ec6a08d0dcb_images.jpg,Accessories,Women,Bags
1492,Handbags,Teal,Summer,Casual,Kiara Women Teal Handbag,http://assets.myntassets.com/v1/images/style/properties/39d37f8870f9e30dab2996f74b4edb01_images.jpg,Accessories,Women,Bags
1493,Handbags,Brown,Winter,Casual,Murcia Women Brocade Bronze Bag,http://assets.myntassets.com/v1/images/style/properties/f3a52d2cf0e565a3c1b7f413b7b5de02_images.jpg,Accessories,Women,Bags
1494,Handbags,Blue,Summer,Casual,Lino Perros Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/5685f6d04747f79676aee6f8799deb1c_images.jpg,Accessories,Women,Bags
1495,Handbags,Pink,Summer,Casual,Ivory Tag Pink Furry Foldover Crossbody Bag,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Pink-Sling-Bag_c782582216d8626359caf537b3b74ce8_images.jpg,Accessories,Women,Bags
1496,Handbags,Brown,Summer,Casual,Kiara Women Brown Sling Bag,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Brown-Sling-Bag_2dfb59bcef89d3b487dfd0a52cbf4810_images.jpg,Accessories,Women,Bags
1497,Handbags,Navy Blue,Summer,Casual,Envirosax Women Navy Blue Bag,http://assets.myntassets.com/v1/images/style/properties/7b69fc3cffb893a6e28d86a71e6e7522_images.jpg,Accessories,Women,Bags
1498,Handbags,Brown,Summer,Casual,United Colors of Benetton Women Solid Brown Handbags,http://assets.myntassets.com/v1/images/style/properties/861527fae5eadf3fbc27e9ddcb7c0cbf_images.jpg,Accessories,Women,Bags
1499,Handbags,Beige,Summer,Casual,Yelloe Beige Easy To Handle Handbag,http://assets.myntassets.com/v1/images/style/properties/Yelloe-Beige-Easy-To-Handle-Handbagb2a2c1ab863b52dbc316a15f55032d5d_images.jpg,Accessories,Women,Bags
1500,Handbags,Navy Blue,Summer,Casual,Baggit Women Senorita Koku Navy Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/7281671792a7ab30af9e85a8b965ce49_images.jpg,Accessories,Women,Bags
1501,Handbags,Blue,Spring,Casual,Be For Bag Women Blue Tote Bag,http://assets.myntassets.com/v1/images/style/properties/9398159fce1b7fdb9bd94a218a99a0a7_images.jpg,Accessories,Women,Bags
1502,Handbags,Grey,Winter,Casual,Murcia Women Casual Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/a1b3e60b38eefc4f729de3763b9b4bf7_images.jpg,Accessories,Women,Bags
1503,Handbags,Pink,Summer,Casual,Murcia Women Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/f83fd6fde198a8e29aa8190c7a8010a0_images.jpg,Accessories,Women,Bags
1504,Handbags,Multi,Summer,Casual,Envirosax Women Multi Coloured Bag,http://assets.myntassets.com/v1/images/style/properties/e9ce350470829985f751fa211f36c6a5_images.jpg,Accessories,Women,Bags
1505,Handbags,Grey,Winter,Casual,Murcia Women Fancy Cream Hand Bag,http://assets.myntassets.com/v1/images/style/properties/fc1edf33867a77b8ae5badfcb24e4012_images.jpg,Accessories,Women,Bags
1506,Handbags,Purple,Summer,Casual,Lino Perros Women Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/3cadfce651ca0aef1269401a482c72f0_images.jpg,Accessories,Women,Bags
1507,Handbags,Purple,Winter,Casual,Murcia Women Hths Purple Handbags,http://assets.myntassets.com/v1/images/style/properties/b718af6ebf06ba1d8bba876507020ef8_images.jpg,Accessories,Women,Bags
1508,Handbags,Purple,Winter,Casual,Kiara Women Small Pocket Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/d65036afcaa31757d3fd57b6936b55da_images.jpg,Accessories,Women,Bags
1509,Handbags,Brown,Summer,Casual,Murcia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/ab3467e69731cf21e9b18916ae55f193_images.jpg,Accessories,Women,Bags
1510,Handbags,Brown,Summer,Casual,Lino Perros Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Brown-Handbag_bc87266e06e940a1d2a796200cf18e7c_images.jpg,Accessories,Women,Bags
1511,Handbags,Black,Winter,Casual,Fastrack Women Black Trendy Handbag,http://assets.myntassets.com/v1/images/style/properties/abfb150b6227f909851fa694f08581eb_images.jpg,Accessories,Women,Bags
1512,Handbags,Black,Winter,Casual,Baggit Women Zanzeel Taj Black Handbag,http://assets.myntassets.com/v1/images/style/properties/d567576d11542db1da6e8e0a9a434192_images.jpg,Accessories,Women,Bags
1513,Handbags,Peach,Summer,Casual,Kiara Women Peach Handbag,http://assets.myntassets.com/v1/images/style/properties/25fb5db2106d90133bbf4131959fb620_images.jpg,Accessories,Women,Bags
1514,Handbags,Charcoal,Summer,Casual,French Connection Women Charcoal Handbag,http://assets.myntassets.com/v1/images/style/properties/489af0567e9a8a65589d470eef4c39b0_images.jpg,Accessories,Women,Bags
1515,Handbags,Black,Summer,Casual,Wrangler Women Black Canvas Handbag,http://assets.myntassets.com/v1/images/style/properties/0b023e62fcd4c93be0800302987bc492_images.jpg,Accessories,Women,Bags
1516,Handbags,Black,Summer,Casual,Lino Perros Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Black-Handbag_da6b37ca792d4548a306250f90ab470e_images.jpg,Accessories,Women,Bags
1517,Handbags,Brown,Winter,Casual,Murcia Women Brown & White Bag,http://assets.myntassets.com/v1/images/style/properties/bbaf485b5963a4edc7603b05f8b77ec9_images.jpg,Accessories,Women,Bags
1518,Handbags,Green,Summer,Casual,Baggit Women Pinto Checksy Green Sling Bag,http://assets.myntassets.com/v1/images/style/properties/b5118930c7459636dc73625b586c035e_images.jpg,Accessories,Women,Bags
1519,Handbags,Brown,Summer,Casual,Mod'acc Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Modacc-Women-Brown-Handbag_9000a6d6c51096f3fcda127563d1e715_images.jpg,Accessories,Women,Bags
1520,Handbags,Grey,Winter,Casual,Murcia Women Leather Office Grey Bag,http://assets.myntassets.com/v1/images/style/properties/1dbc7bd3c1c108ab1057ac05ba9b60ca_images.jpg,Accessories,Women,Bags
1521,Handbags,Maroon,Winter,Casual,Murcia Women Maroon Handbag,http://assets.myntassets.com/v1/images/style/properties/b074a5c9e68c8f00bfb837593f4a7054_images.jpg,Accessories,Women,Bags
1522,Handbags,Green,Winter,Casual,Murcia Women Zoe Green Handbags,http://assets.myntassets.com/v1/images/style/properties/6e5ab73efa65884df6f17a0e818f5ed6_images.jpg,Accessories,Women,Bags
1523,Handbags,Green,Summer,Casual,Baggit Women Green Bag,http://assets.myntassets.com/v1/images/style/properties/047f4daf477dac906e92ff749c2ca9cc_images.jpg,Accessories,Women,Bags
1524,Handbags,Taupe,Summer,Casual,French Connection Women Taupe & Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/2462f701218fdec60962ed17e321ee73_images.jpg,Accessories,Women,Bags
1525,Handbags,Teal,Summer,Casual,Baggit Women Teal Pride Jack Handbag,http://assets.myntassets.com/v1/images/style/properties/ff48f5cbd494cfa1834e20bf01762959_images.jpg,Accessories,Women,Bags
1526,Handbags,Multi,Summer,Casual,United Colors of Benetton Women Multi Coloured Handbag,http://assets.myntassets.com/v1/images/style/properties/86e47fa504ec0214e19fdcc0199839c1_images.jpg,Accessories,Women,Bags
1527,Handbags,Brown,Winter,Casual,Murcia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/616af4ae7c0ac99a20c92b8722eda856_images.jpg,Accessories,Women,Bags
1528,Handbags,Brown,Winter,Casual,Murcia Women Asjke Brown Brown Handbags,http://assets.myntassets.com/v1/images/style/properties/43d54846d88471aef838ea72f8770d65_images.jpg,Accessories,Women,Bags
1529,Handbags,Beige,Summer,Casual,Murcia Women Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/f021aab3e5becd63316c107f97d95869_images.jpg,Accessories,Women,Bags
